Unnamed: 0	Code	ISU_CD	Name	Market	Dept	Close	ChangeCode	Changes	ChagesRatio	Open	High	Low	Volume	Amount	Marcap	Stocks	MarketId
1020	090460	KR7090460007	비에이치	KOSPI		-	3									33711538	STK
1021	083650	KR7083650002	비에이치아이	KOSDAQ	중견기업부	-	3									30944375	KSQ
1022	0068Y0	KR70068Y0003	비엔케이제3호스팩	KOSDAQ	SPAC(소속부없음)	-	3									4310000	KSQ
1023	065170	KR7065170003	비엘팜텍	KOSDAQ	투자주의환기종목(소속부없음)	-	3									27913793	KSQ
1024	086670	KR7086670007	비엠티	KOSDAQ	우량기업부	-	3									9925885	KSQ
1025	230980	KR7230980005	비유테크놀러지	KOSDAQ	관리종목(소속부없음)	-	3									93320557	KSQ
1026	488900	KR7488900002	비츠로넥스텍	KOSDAQ	기술성장기업부	-	3									28976443	KSQ
1027	082920	KR7082920000	비츠로셀	KOSDAQ	우량기업부	-	3									45339477	KSQ
1028	054220	KR7054220009	비츠로시스	KOSDAQ	벤처기업부	-	3									61953081	KSQ
1029	042370	KR7042370007	비츠로테크	KOSDAQ	우량기업부	-	3									26200025	KSQ
1030	050090	KR7050090000	비케이홀딩스	KOSDAQ	투자주의환기종목(소속부없음)	-	3									19784735	KSQ
1031	148780	KR7148780000	비큐AI	KOSDAQ	기술성장기업부	-	3									31445725	KSQ
1032	307870	KR7307870006	비투엔	KOSDAQ	벤처기업부	-	3									59564511	KSQ
1033	377030	KR7377030002	비트맥스	KOSDAQ	관리종목(소속부없음)	-	3									42777440	KSQ
1034	032850	KR7032850000	비트컴퓨터	KOSDAQ	벤처기업부	-	3									16623293	KSQ
1035	049470	KR7049470008	비트플래닛	KOSDAQ	중견기업부	-	3									117724498	KSQ
1036	238200	KR7238200000	비피도	KOSDAQ	벤처기업부	-	3									8180000	KSQ
1037	093190	KR7093190007	빅솔론	KOSDAQ	우량기업부	-	3									19238905	KSQ
1038	065450	KR7065450009	빅텍	KOSDAQ	벤처기업부	-	3									28767755	KSQ
1039	044480	KR7044480002	빌리언스	KOSDAQ	중견기업부	-	3									80663728	KSQ
1040	005180	KR7005180005	빙그레	KOSPI		-	3									9555703	STK
1041	069540	KR7069540003	빛과전자	KOSDAQ	중견기업부	-	3									97607557	KSQ
1042	072950	KR7072950009	빛샘전자	KOSDAQ	벤처기업부	-	3									8052610	KSQ
1043	451250	KR7451250005	삐아	KOSDAQ	벤처기업부	-	3									10225877	KSQ
1044	143240	KR7143240000	사람인	KOSDAQ	우량기업부	-	3									11709263	KSQ
1045	466410	KR7466410008	사이냅소프트	KOSDAQ	벤처기업부	-	3									5037023	KSQ
1046	003960	KR7003960002	사조대림	KOSPI		-	3									9164467	STK
1047	008040	KR7008040008	사조동아원	KOSPI		-	3									141144600	STK
1048	007160	KR7007160005	사조산업	KOSPI		-	3									5000000	STK
1049	014710	KR7014710008	사조씨푸드	KOSPI		-	3									17218543	STK
1050	006090	KR7006090005	사조오양	KOSPI		-	3									9422739	STK
1051	223310	KR7223310004	사토시홀딩스	KOSDAQ	중견기업부	-	3									26023214	KSQ
1052	452430	KR7452430002	사피엔반도체	KOSDAQ	기술성장기업부	-	3									8218046	KSQ
1053	419120	KR7419120001	산돌	KOSDAQ	중견기업부	-	3									14718362	KSQ
1054	062040	KR7062040001	산일전기	KOSPI		-	3									30615850	STK
1055	122350	KR7122350002	삼기	KOSDAQ	중견기업부	-	3									38339428	KSQ
1056	419050	KR7419050000	삼기에너지솔루션즈	KOSDAQ	우량기업부	-	3									57196240	KSQ
1057	014970	KR7014970008	삼륭물산	KOSDAQ	중견기업부	-	3									15125000	KSQ
1058	018310	KR7018310003	삼목에스폼	KOSDAQ	우량기업부	-	3									14700000	KSQ
1059	012210	KR7012210001	삼미금속	KOSDAQ	중견기업부	-	3									22192012	KSQ
1060	053700	KR7053700001	삼보모터스	KOSDAQ	우량기업부	-	3									25301951	KSQ
1061	009620	KR7009620006	삼보산업	KOSDAQ	투자주의환기종목(소속부없음)	-	3									16386091	KSQ
1062	023600	KR7023600000	삼보판지	KOSDAQ	우량기업부	-	3									16008300	KSQ
1063	001470	KR7001470004	삼부토건	KOSPI		-	3									229681824	STK
1064	028050	KR7028050003	삼성E&A	KOSPI		-	3									196000000	STK
1065	448730	KR7448730002	삼성FN리츠	KOSPI		-	3									91050000	STK
1066	006400	KR7006400006	삼성SDI	KOSPI		-	3									80585530	STK
1067	006405	KR7006401004	삼성SDI우	KOSPI		-	3									1617896	STK
1068	006660	KR7006660005	삼성공조	KOSPI		-	3									8126314	STK
1069	028260	KR7028260008	삼성물산	KOSPI		-	3									162168981	STK
1070	02826K	KR702826K016	삼성물산우B	KOSPI		-	3									1467590	STK
1071	207940	KR7207940008	삼성바이오로직스	KOSPI		-	3									46290951	STK
1072	032830	KR7032830002	삼성생명	KOSPI		-	3									200000000	STK
1073	0044K0	KR70044K0008	삼성스팩10호	KOSDAQ	SPAC(소속부없음)	-	3									7520000	KSQ
1074	0071M0	KR70071M0002	삼성스팩11호	KOSDAQ	SPAC(소속부없음)	-	3									5760000	KSQ
1075	0096B0	KR70096B0006	삼성스팩12호	KOSDAQ	SPAC(소속부없음)	-	3									6580000	KSQ
1076	0115H0	KR70115H0007	삼성스팩13호	KOSDAQ	SPAC(소속부없음)	-	3									7350000	KSQ
1077	018260	KR7018260000	삼성에스디에스	KOSPI		-	3									77377800	STK
1078	0126Z0	KR70126Z0002	삼성에피스홀딩스	KOSPI		-	3									24883049	STK
1079	009150	KR7009150004	삼성전기	KOSPI		-	3									74693696	STK
1080	009155	KR7009151002	삼성전기우	KOSPI		-	3									2906984	STK
1081	005930	KR7005930003	삼성전자	KOSPI		-	3									5919637922	STK
1082	005935	KR7005931001	삼성전자우	KOSPI		-	3									815974664	STK
1083	001360	KR7001360007	삼성제약	KOSPI		-	3									94162079	STK
1084	010140	KR7010140002	삼성중공업	KOSPI		-	3									880000000	STK
1085	016360	KR7016360000	삼성증권	KOSPI		-	3									89300000	STK
1086	068290	KR7068290006	삼성출판사	KOSPI		-	3									10000000	STK
1087	029780	KR7029780004	삼성카드	KOSPI		-	3									115858891	STK
1088	000810	KR7000810002	삼성화재	KOSPI		-	3									46011155	STK
1089	000815	KR7000811000	삼성화재우	KOSPI		-	3									3099510	STK
1090	006110	KR7006110001	삼아알미늄	KOSPI		-	3									15123455	STK
1091	009300	KR7009300005	삼아제약	KOSDAQ	우량기업부	-	3									6370000	KSQ
1092	0120G0	KR70120G0001	삼양바이오팜	KOSPI		-	3									7435870	STK
1093	145990	KR7145990008	삼양사	KOSPI		-	3									10313449	STK
1094	145995	KR7145991006	삼양사우	KOSPI		-	3									370070	STK
1095	003230	KR7003230000	삼양식품	KOSPI		-	3									7533015	STK
1096	482630	KR7482630001	삼양엔씨켐	KOSDAQ	중견기업부	-	3									21888280	KSQ
1097	484590	KR7484590005	삼양컴텍	KOSDAQ	중견기업부	-	3									41210450	KSQ
1098	036670	KR7036670008	삼양케이씨아이	KOSDAQ	우량기업부	-	3									11270000	KSQ
1099	002170	KR7002170009	삼양통상	KOSPI		-	3									3000000	STK
1100	272550	KR7272550005	삼양패키징	KOSPI		-	3									15068406	STK
1101	000070	KR7000070003	삼양홀딩스	KOSPI		-	3									7763191	STK
1102	003720	KR7003720000	삼영	KOSPI		-	3									34000000	STK
1103	002810	KR7002810000	삼영무역	KOSPI		-	3									18466948	STK
1104	361670	KR7361670003	삼영에스앤씨	KOSDAQ	기술성장기업부	-	3									5667658	KSQ
1105	054540	KR7054540000	삼영엠텍	KOSDAQ	중견기업부	-	3									13000000	KSQ
1106	065570	KR7065570004	삼영이엔씨	KOSDAQ	관리종목(소속부없음)	-	3									16093838	KSQ
1107	005680	KR7005680004	삼영전자	KOSPI		-	3									20000000	STK
1108	023000	KR7023000003	삼원강재	KOSPI		-	3									40000000	STK
1109	004380	KR7004380002	삼익THK	KOSPI		-	3									20700000	STK
1110	002450	KR7002450005	삼익악기	KOSPI		-	3									90530915	STK
1111	014950	KR7014950000	삼익제약	KOSDAQ	벤처기업부	-	3									9196413	KSQ
1112	032280	KR7032280000	삼일	KOSDAQ	중견기업부	-	3									16213590	KSQ
1113	002290	KR7002290005	삼일기업공사	KOSDAQ	벤처기업부	-	3									12400000	KSQ
1114	004440	KR7004440004	삼일씨엔에스	KOSPI		-	3									12731947	STK
1115	000520	KR7000520007	삼일제약	KOSPI		-	3									21691811	STK
1116	009770	KR7009770009	삼정펄프	KOSPI		-	3									2499971	STK
1117	037460	KR7037460003	삼지전자	KOSDAQ	벤처기업부	-	3									16318522	KSQ
1118	032750	KR7032750002	삼진	KOSDAQ	우량기업부	-	3									9031122	KSQ
1119	0013V0	KR70013V0002	삼진식품	KOSDAQ	중견기업부	-	3									9918656	KSQ
1120	054090	KR7054090006	삼진엘앤디	KOSDAQ	중견기업부	-	3									24959232	KSQ
1121	005500	KR7005500004	삼진제약	KOSPI		-	3									13320000	STK
1122	000250	KR7000250001	삼천당제약	KOSDAQ	중견기업부	-	3									23457472	KSQ
1123	004690	KR7004690004	삼천리	KOSPI		-	3									4055025	STK
1124	024950	KR7024950008	삼천리자전거	KOSDAQ	관리종목(소속부없음)	-	3									13273577	KSQ
1125	038500	KR7038500005	삼표시멘트	KOSDAQ	우량기업부	-	3									107916306	KSQ
1126	437730	KR7437730005	삼현	KOSDAQ	기술성장기업부	-	3									31707567	KSQ
1127	017480	KR7017480005	삼현철강	KOSDAQ	우량기업부	-	3									15702890	KSQ
1128	010960	KR7010960003	삼호개발	KOSPI		-	3									24120000	STK
1129	046390	KR7046390001	삼화네트웍스	KOSDAQ	중견기업부	-	3									43172933	KSQ
1130	004450	KR7004450003	삼화왕관	KOSPI		-	3									2154379	STK
1131	009470	KR7009470006	삼화전기	KOSPI		-	3									6613820	STK
1132	011230	KR7011230000	삼화전자	KOSPI		-	3									19165785	STK
1133	001820	KR7001820000	삼화콘덴서	KOSPI		-	3									10395000	STK
1134	000390	KR7000390005	삼화페인트	KOSPI		-	3									27203469	STK
1135	027580	KR7027580000	상보	KOSDAQ	중견기업부	-	3									59181279	KSQ
1136	038540	KR7038540001	상상인	KOSDAQ	중견기업부	-	3									55328313	KSQ
1137	452670	KR7452670003	상상인제4호스팩	KOSDAQ	관리종목(소속부없음)	-	3									5220000	KSQ
1138	001290	KR7001290006	상상인증권	KOSPI		-	3									108337120	STK
1139	041650	KR7041650003	상신브레이크	KOSPI		-	3									21471450	STK
1140	091580	KR7091580001	상신이디피	KOSDAQ	우량기업부	-	3									13328219	KSQ
1141	263810	KR7263810004	상신전자	KOSDAQ	중견기업부	-	3									15924825	KSQ
1142	089980	KR7089980007	상아프론테크	KOSDAQ	우량기업부	-	3									15989037	KSQ
1143	042940	KR7042940007	상지건설	KOSDAQ	중견기업부	-	3									6828712	KSQ
1144	042600	KR7042600007	새로닉스	KOSDAQ	중견기업부	-	3									12423574	KSQ
1145	075180	KR7075180000	새론오토모티브	KOSPI		-	3									19200000	STK
1146	107600	KR7107600009	새빗켐	KOSDAQ	벤처기업부	-	3									5630054	KSQ
1147	411080	KR7411080005	샌즈랩	KOSDAQ	기술성장기업부	-	3									15267638	KSQ
1148	252990	KR7252990007	샘씨엔에스	KOSDAQ	기술성장기업부	-	3									60217889	KSQ
1149	007540	KR7007540008	샘표	KOSPI		-	3									2875800	STK
1150	248170	KR7248170003	샘표식품	KOSPI		-	3									4568286	STK
1151	378800	KR7378800007	샤페론	KOSDAQ	기술성장기업부	-	3									46243031	KSQ
1152	294630	KR7294630009	서남	KOSDAQ	기술성장기업부	-	3									26366319	KSQ
1153	038070	KR7038070009	서린바이오	KOSDAQ	우량기업부	-	3									9100676	KSQ
1154	006730	KR7006730006	서부T&D	KOSDAQ	우량기업부	-	3									64926923	KSQ
1155	079650	KR7079650008	서산	KOSDAQ	중견기업부	-	3									20000000	KSQ
1156	100660	KR7100660000	서암기계공업	KOSDAQ	중견기업부	-	3									12600000	KSQ
1157	007860	KR7007860000	서연	KOSPI		-	3									23479844	STK
1158	200880	KR7200880003	서연이화	KOSPI		-	3									27028437	STK
1159	019770	KR7019770007	서연탑메탈	KOSDAQ	우량기업부	-	3									11650000	KSQ
1160	017390	KR7017390006	서울가스	KOSPI		-	3									4950000	STK
1161	043710	KR7043710003	서울리거	KOSDAQ	중견기업부	-	3									86562510	KSQ
1162	092190	KR7092190008	서울바이오시스	KOSDAQ	투자주의환기종목(소속부없음)	-	3									45868383	KSQ
1164	031210	KR7031210008	서울보증보험	KOSPI		-	3									69821598	STK
1165	004410	KR7004410007	서울식품	KOSPI		-	3									394550136	STK
1166	004415	KR7004411005	서울식품우	KOSPI		-	3									2224500	STK
1167	063170	KR7063170005	서울옥션	KOSDAQ	중견기업부	-	3									17774267	KSQ
1168	027040	KR7027040005	서울전자통신	KOSDAQ	중견기업부	-	3									69588847	KSQ
1169	018680	KR7018680009	서울제약	KOSDAQ	벤처기업부	-	3									11659319	KSQ
1170	036120	KR7036120004	서울평가정보	KOSDAQ	중견기업부	-	3									35145000	KSQ
1171	021050	KR7021050000	서원	KOSPI		-	3									47474590	STK
1172	093920	KR7093920007	서원인텍	KOSDAQ	우량기업부	-	3									18600000	KSQ
1173	189860	KR7189860000	서전기전	KOSDAQ	중견기업부	-	3									9698780	KSQ
1174	178320	KR7178320008	서진시스템	KOSDAQ	벤처기업부	-	3									59240429	KSQ
1175	122690	KR7122690001	서진오토모티브	KOSDAQ	우량기업부	-	3									23079166	KSQ
1176	140070	KR7140070004	서플러스글로벌	KOSDAQ	우량기업부	-	3									36988000	KSQ
1177	011370	KR7011370004	서한	KOSDAQ	우량기업부	-	3									100894865	KSQ
1178	065710	KR7065710006	서호전기	KOSDAQ	중견기업부	-	3									5150000	KSQ
1179	008490	KR7008490005	서흥	KOSPI		-	3									11569113	STK
1180	035890	KR7035890003	서희건설	KOSDAQ	관리종목(소속부없음)	-	3									229808457	KSQ
1181	357550	KR7357550003	석경에이티	KOSDAQ	기술성장기업부	-	3									5455000	KSQ
1182	003100	KR7003100005	선광	KOSDAQ	우량기업부	-	3									6600000	KSQ
1183	007610	KR7007610009	선도전기	KOSPI		-	3									18000000	STK
1184	067370	KR7067370007	선바이오	KOSDAQ	기술성장기업부	-	3									12193555	KSQ
1185	217620	KR7217620004	선샤인푸드	KOSDAQ	관리종목(소속부없음)	-	3									7035087	KSQ
1186	171090	KR7171090004	선익시스템	KOSDAQ	중견기업부	-	3									10102626	KSQ
1187	136490	KR7136490000	선진	KOSPI		-	3									23779604	STK
1188	086710	KR7086710001	선진뷰티사이언스	KOSDAQ	우량기업부	-	3									12203280	KSQ
1189	014620	KR7014620009	성광벤드	KOSDAQ	우량기업부	-	3									26557364	KSQ
1190	037350	KR7037350006	성도이엔지	KOSDAQ	우량기업부	-	3									15210000	KSQ
1191	014910	KR7014910004	성문전자	KOSPI		-	3									22460985	STK
1192	014915	KR7014911002	성문전자우	KOSPI		-	3									600000	STK
1193	004980	KR7004980009	성신양회	KOSPI		-	3									24516073	STK
1194	004985	KR7004981007	성신양회우	KOSPI		-	3									735645	STK
1195	011300	KR7011300001	성안머티리얼스	KOSPI		-	3									158563819	STK
1196	458650	KR7458650009	성우	KOSDAQ	벤처기업부	-	3									15045670	KSQ
1197	081580	KR7081580003	성우전자	KOSDAQ	중견기업부	-	3									15508143	KSQ
1198	045300	KR7045300001	성우테크론	KOSDAQ	중견기업부	-	3									10347365	KSQ
1199	015750	KR7015750003	성우하이텍	KOSDAQ	우량기업부	-	3									80000000	KSQ
1200	365340	KR7365340009	성일하이텍	KOSDAQ	기술성장기업부	-	3									12272701	KSQ
1201	000180	KR7000180000	성창기업지주	KOSPI		-	3									69751600	STK
1202	080470	KR7080470008	성창오토텍	KOSDAQ	중견기업부	-	3									7300000	KSQ
1203	043260	KR7043260009	성호전자	KOSDAQ	우량기업부	-	3									70922823	KSQ
1204	148150	KR7148150006	세경하이테크	KOSDAQ	우량기업부	-	3									35542818	KSQ
1205	002420	KR7002420008	세기상사	KOSPI		-	3									5969948	STK
1206	061090	KR7061090007	세나테크놀로지	KOSDAQ	중견기업부	-	3									5585624	KSQ
1207	188260	KR7188260004	세니젠	KOSDAQ	관리종목(소속부없음)	-	3									7228470	KSQ
1208	053060	KR7053060000	세동	KOSDAQ	중견기업부	-	3									17657419	KSQ
1209	340440	KR7340440007	세림B&G	KOSDAQ	벤처기업부	-	3									28378364	KSQ
1210	017510	KR7017510009	세명전기	KOSDAQ	중견기업부	-	3									15246000	KSQ
1211	490470	KR7490470002	세미파이브	KOSDAQ	기술성장기업부	-	3									33858800	KSQ
1212	004360	KR7004360004	세방	KOSPI		-	3									19115603	STK
1213	004365	KR7004361002	세방우	KOSPI		-	3									3689250	STK
1214	004490	KR7004490009	세방전지	KOSPI		-	3									13860000	STK
1215	011560	KR7011560000	세보엠이씨	KOSDAQ	우량기업부	-	3									10350000	KSQ
1217	396300	KR7396300006	세아메카닉스	KOSDAQ	우량기업부	-	3									26489500	KSQ
1218	001430	KR7001430008	세아베스틸지주	KOSPI		-	3									35862119	STK
1219	306200	KR7306200007	세아제강	KOSPI		-	3									2836300	STK
1220	003030	KR7003030004	세아제강지주	KOSPI		-	3									4141657	STK
1221	058650	KR7058650003	세아홀딩스	KOSPI		-	3									4313236	STK
1222	013000	KR7013000005	세우글로벌	KOSPI		-	3									28705031	STK
1223	100700	KR7100700004	세운메디칼	KOSDAQ	우량기업부	-	3									43800000	KSQ
1224	024830	KR7024830002	세원물산	KOSDAQ	우량기업부	-	3									8350000	KSQ
1225	021820	KR7021820006	세원정공	KOSPI		-	3									10000000	STK
1226	067830	KR7067830000	세이브존I&C	KOSPI		-	3									41040895	STK
1227	258830	KR7258830009	세종메디칼	KOSDAQ	관리종목(소속부없음)	-	3									75786351	KSQ
1228	036630	KR7036630002	세종텔레콤	KOSDAQ	중견기업부	-	3									10000000	KSQ
1229	039310	KR7039310008	세중	KOSDAQ	중견기업부	-	3									18121667	KSQ
1230	075580	KR7075580001	세진중공업	KOSPI		-	3									56849456	STK
1231	067770	KR7067770008	세진티에스	KOSDAQ	중견기업부	-	3									8396593	KSQ
1232	053450	KR7053450003	세코닉스	KOSDAQ	우량기업부	-	3									14792803	KSQ
1233	252500	KR7252500004	세화피앤씨	KOSDAQ	중견기업부	-	3									41486390	KSQ
1234	321370	KR7321370009	센서뷰	KOSDAQ	기술성장기업부	-	3									51664906	KSQ
1235	347000	KR7347000002	센코	KOSDAQ	기술성장기업부	-	3									37810846	KSQ
1236	331920	KR7331920009	셀레믹스	KOSDAQ	기술성장기업부	-	3									8164148	KSQ
1237	352770	KR7352770002	셀레스트라	KOSDAQ	관리종목(소속부없음)	-	3									2592407	KSQ
1238	471820	KR7471820001	셀로맥스사이언스	KOSDAQ	벤처기업부	-	3									11302879	KSQ
1239	049180	KR7049180003	셀루메드	KOSDAQ	투자주의환기종목(소속부없음)	-	3									83200014	KSQ
1240	299660	KR7299660001	셀리드	KOSDAQ	기술성장기업부	-	3									29502977	KSQ
1241	108860	KR7108860008	셀바스AI	KOSDAQ	벤처기업부	-	3									26914790	KSQ
1242	208370	KR7208370007	셀바스헬스케어	KOSDAQ	벤처기업부	-	3									25740564	KSQ
1243	318160	KR7318160009	셀바이오휴먼텍	KOSDAQ	벤처기업부	-	3									9341201	KSQ
1244	308430	KR7308430008	셀비온	KOSDAQ	기술성장기업부	-	3									12831510	KSQ
1245	068270	KR7068270008	셀트리온	KOSPI		-	3									221938261	STK
1246	068760	KR7068760008	셀트리온제약	KOSDAQ	우량기업부	-	3									43683802	KSQ
1247	068940	KR7068940006	셀피글로벌	KOSDAQ	관리종목(소속부없음)	-	3									45912716	KSQ
1248	007720	KR7007720006	소노스퀘어	KOSDAQ	중견기업부	-	3									100800450	KSQ
1249	290690	KR7290690007	소룩스	KOSDAQ	중견기업부	-	3									48754156	KSQ
1250	950200	KR8840150005	소마젠	KOSDAQ	외국기업(소속부없음)	-	3									19236053	KSQ
